dispatch_date_time,text_general_code,lat,lng
2023-03-31 02:13:00+00:00,Liquor Law Violations,40.03351296,-75.071826
2023-04-01 06:58:00+00:00,Liquor Law Violations,39.99854849,-75.12926232
2023-01-06 09:42:00+00:00,Liquor Law Violations,40.02579242,-75.13284121
2023-01-13 09:21:00+00:00,Liquor Law Violations,39.94178381,-75.15040947
2023-01-20 04:59:00+00:00,Liquor Law Violations,40.01113416,-75.16420854
2023-01-21 22:35:00+00:00,Liquor Law Violations,39.90475813,-75.16851667
2023-01-21 22:35:00+00:00,Liquor Law Violations,39.90475813,-75.16851667
2023-01-21 22:35:00+00:00,Liquor Law Violations,39.90475813,-75.16851667
2023-01-21 22:35:00+00:00,Liquor Law Violations,39.90475813,-75.16851667
2023-01-21 17:18:00+00:00,Liquor Law Violations,40.00060895,-75.12377489
2023-01-25 20:41:00+00:00,Liquor Law Violations,39.96256685,-75.23253045
2023-01-29 19:22:00+00:00,Liquor Law Violations,39.90425301,-75.16464516
2023-01-29 18:01:00+00:00,Liquor Law Violations,39.90475813,-75.16851667
2023-01-29 19:21:00+00:00,Liquor Law Violations,39.90475813,-75.16851667
2023-01-29 18:01:00+00:00,Liquor Law Violations,39.90475813,-75.16851667
2023-01-29 19:22:00+00:00,Liquor Law Violations,39.90275477,-75.17276242
2023-02-15 00:28:00+00:00,Liquor Law Violations,40.0429102,-75.14387151
2023-01-29 18:01:00+00:00,Liquor Law Violations,39.90475813,-75.16851667
2023-02-07 17:55:00+00:00,Liquor Law Violations,39.9715186,-75.12665196
2023-02-05 09:02:00+00:00,Liquor Law Violations,40.01255004,-75.15216572
2023-02-18 05:54:00+00:00,Liquor Law Violations,40.04358007,-75.12895526
2023-02-17 02:24:00+00:00,Liquor Law Violations,40.03502208,-75.1737269
2023-03-18 08:10:00+00:00,Liquor Law Violations,40.03520271,-75.17395349
2023-04-15 05:58:00+00:00,Liquor Law Violations,39.97888357,-75.23124003
2023-04-21 02:05:00+00:00,Liquor Law Violations,39.99701863,-75.12930691
2023-04-21 00:36:00+00:00,Liquor Law Violations,39.95598291,-75.24225881
2023-04-23 04:56:00+00:00,Liquor Law Violations,40.00889081,-75.09114811
