dispatch_date_time,text_general_code,lat,lng
2023-08-26 04:00:00+00:00,Homicide - Justifiable,39.95021586,-75.15057669
2023-02-12 05:00:00+00:00,Homicide - Justifiable,39.99444092,-75.17589164
2023-03-26 04:00:00+00:00,Homicide - Justifiable,39.98319807,-75.16509277
2023-03-26 04:00:00+00:00,Homicide - Justifiable,39.98319807,-75.16509277
2022-06-05 04:00:00+00:00,Homicide - Justifiable,39.94141396,-75.14775547
2022-11-19 05:00:00+00:00,Homicide - Justifiable,39.9834501,-75.1338445
2021-08-11 04:00:00+00:00,Homicide - Justifiable,39.99407015,-75.11901566
2020-09-21 04:00:00+00:00,Homicide - Justifiable,39.98466374,-75.10432709
