dispatch_date_time,text_general_code,lat,lng
2023-03-13 00:29:00+00:00,Motor Vehicle Theft,39.9283824,-75.16665383
2023-01-12 03:01:00+00:00,Motor Vehicle Theft,40.03529471,-75.08362506
2023-04-08 08:08:00+00:00,Motor Vehicle Theft,39.96539184,-75.17751517
2023-04-08 18:56:00+00:00,Motor Vehicle Theft,40.03136237,-75.13161082
2023-04-07 23:03:00+00:00,Motor Vehicle Theft,39.98580069,-75.10751481
2023-04-11 21:10:00+00:00,Motor Vehicle Theft,39.91043341,-75.23730659
2023-04-07 23:32:00+00:00,Motor Vehicle Theft,40.04657408,-75.09697351
2023-04-07 05:11:00+00:00,Motor Vehicle Theft,40.04304113,-75.05997861
2023-04-02 13:09:00+00:00,Motor Vehicle Theft,39.97965819,-75.24635599
2023-03-30 12:57:00+00:00,Motor Vehicle Theft,39.92401384,-75.16684833
2023-04-01 13:10:00+00:00,Motor Vehicle Theft,39.98402343,-75.17502889
2023-04-10 19:12:00+00:00,Motor Vehicle Theft,39.91269985,-75.15977886
2023-03-31 11:57:00+00:00,Motor Vehicle Theft,39.96726883,-75.17078012
2023-04-04 20:58:00+00:00,Motor Vehicle Theft,39.99011233,-75.18176612
2023-04-09 16:54:00+00:00,Motor Vehicle Theft,40.04233004,-75.12731965
2023-04-08 15:48:00+00:00,Motor Vehicle Theft,40.0432118,-75.0761672
2023-04-05 14:29:00+00:00,Motor Vehicle Theft,40.0236392,-75.03999872
2023-01-08 03:49:00+00:00,Motor Vehicle Theft,39.98824545,-75.18379798
2023-01-05 22:10:00+00:00,Motor Vehicle Theft,39.99272482,-75.14511224
2023-01-09 16:48:00+00:00,Motor Vehicle Theft,40.0352894,-75.02518584
2023-01-10 10:19:00+00:00,Motor Vehicle Theft,40.01922569,-75.08506098
2023-01-03 20:18:00+00:00,Motor Vehicle Theft,39.98135957,-75.10791554
2023-02-02 05:28:00+00:00,Motor Vehicle Theft,40.02467026,-75.0573576
2023-01-10 04:28:00+00:00,Motor Vehicle Theft,39.9926818,-75.12031176
2023-01-10 12:57:00+00:00,Motor Vehicle Theft,40.03616938,-75.21792819
2023-01-25 04:51:00+00:00,Motor Vehicle Theft,39.96655333,-75.14169497
2023-03-30 13:53:00+00:00,Motor Vehicle Theft,40.04845346,-75.10622151
